TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
526,02-06-2024,4591.05,213,refund,New York,0
527,02-11-2023,992.85,554,purchase,Chicago,0
528,16-02-2024,2929.29,802,purchase,Chicago,0
529,01-02-2024,2254.13,284,refund,San Diego,0
530,04-03-2024,750.6,100,purchase,Los Angeles,0
531,17-04-2024,3323.96,1000,refund,Los Angeles,0
532,01-09-2024,3374.49,668,purchase,Philadelphia,0
533,16-09-2024,3992.4,359,purchase,New York,0
534,08-03-2024,183.54,705,purchase,New York,0
535,16-05-2024,852.53,694,purchase,San Antonio,0
536,26-06-2024,2934.86,101,refund,Houston,0
537,17-01-2024,2072.84,183,refund,New York,0
538,30-11-2023,2923.25,962,refund,San Jose,0
539,12-03-2024,4258.71,282,purchase,San Jose,0
540,10-07-2024,4136.06,65,refund,San Antonio,0
541,01-08-2024,1849.94,220,purchase,Houston,0
542,06-03-2024,4247.25,926,refund,Los Angeles,0
543,29-04-2024,2463.35,18,refund,San Jose,0
544,15-11-2023,4429.38,592,purchase,New York,0
545,31-03-2024,2616.94,843,refund,San Antonio,0
546,15-08-2024,522.73,92,purchase,New York,0
547,08-07-2024,1745.1,68,purchase,New York,0
548,03-03-2024,1837.08,684,refund,Chicago,0
549,30-12-2023,619.48,427,purchase,Dallas,0
550,22-08-2024,616.34,869,refund,San Diego,0
551,30-10-2023,1057.76,399,refund,Dallas,0
552,19-02-2024,4760.02,247,refund,San Antonio,0
553,14-11-2023,4256.7,897,refund,Dallas,0
554,10-11-2023,2101.04,378,purchase,San Antonio,0
555,09-06-2024,2943.87,657,refund,Phoenix,0
556,17-12-2023,1835.1,85,refund,Dallas,0
557,22-01-2024,1354.66,845,refund,San Diego,0
558,05-12-2023,1442.19,655,refund,Philadelphia,0
559,12-05-2024,3005.9,658,refund,Houston,0
560,05-12-2023,636.86,299,refund,Phoenix,0
561,17-12-2023,1344.99,141,refund,Phoenix,0
562,17-02-2024,259.78,514,refund,Houston,0
563,28-06-2024,3675.5,956,refund,San Jose,0
564,18-01-2024,4833.55,818,refund,San Antonio,0
565,19-03-2024,4601.81,629,purchase,San Jose,0
566,01-07-2024,4539.76,811,refund,Chicago,0
567,02-09-2024,4159.75,550,purchase,Dallas,0
568,30-08-2024,1131.85,132,refund,Philadelphia,0
569,27-03-2024,3513.48,573,refund,San Jose,0
570,12-08-2024,2601.72,343,purchase,Dallas,0
571,28-05-2024,1312.16,820,purchase,Phoenix,0
572,24-02-2024,4152.83,400,refund,New York,0
573,29-01-2024,500.64,673,purchase,Houston,0
574,25-01-2024,4500.43,715,purchase,San Diego,0
575,18-06-2024,2503.45,581,refund,Houston,0
576,25-11-2023,4688.8,147,purchase,Chicago,0
577,27-03-2024,3253.16,278,purchase,San Diego,0
578,31-01-2024,353.96,595,purchase,Houston,0
579,23-03-2024,4545.76,2,refund,Philadelphia,0
580,18-10-2024,4114.41,415,refund,Los Angeles,0
581,22-10-2023,4748.66,554,purchase,San Antonio,0
582,22-07-2024,755.24,733,refund,Philadelphia,0
583,26-11-2023,3252.16,84,purchase,Dallas,0
584,27-05-2024,199.62,403,purchase,San Jose,0
585,15-09-2024,3653.41,125,refund,Dallas,0
586,12-05-2024,4669.19,401,refund,Dallas,0
587,02-06-2024,1932.43,342,refund,San Jose,0
588,29-09-2024,4038.95,525,purchase,San Antonio,0
589,13-08-2024,1883.35,73,refund,Philadelphia,0
590,08-02-2024,2852.28,789,refund,San Jose,0
591,28-12-2023,85.77,876,refund,Los Angeles,0
592,23-11-2023,3904.28,414,purchase,San Antonio,0
593,02-08-2024,2660.39,204,refund,New York,0
594,12-06-2024,4948.06,790,refund,New York,0
595,31-01-2024,1928.22,848,refund,Los Angeles,0
596,16-04-2024,918.48,491,refund,New York,0
597,24-04-2024,4628.41,25,refund,Dallas,0
598,17-04-2024,2417.78,448,purchase,Los Angeles,0
599,17-03-2024,188.48,764,refund,San Jose,0
600,11-09-2024,1733.24,805,purchase,Philadelphia,0
601,07-11-2023,2618.27,534,purchase,Phoenix,0
602,13-02-2024,656.66,885,purchase,San Antonio,0
603,19-09-2024,2003.48,409,purchase,Chicago,0
604,14-10-2024,1310.28,178,refund,New York,0
605,01-11-2023,4205.74,5,purchase,New York,0
606,03-02-2024,109.46,405,purchase,San Jose,0
607,24-06-2024,1072.5,331,purchase,San Antonio,0
608,12-02-2024,341.79,284,purchase,New York,0
609,10-05-2024,4831.66,525,refund,San Jose,0
610,06-09-2024,294.63,999,purchase,Houston,0
611,03-02-2024,1015.33,588,refund,San Antonio,1
612,23-06-2024,19.48,414,refund,San Antonio,0
613,21-05-2024,4980.16,178,purchase,Dallas,0
614,16-05-2024,2712.54,480,refund,San Antonio,0
615,27-04-2024,4504.58,565,refund,Philadelphia,0
616,26-03-2024,3497.95,851,purchase,Dallas,1
617,12-09-2024,134.85,427,refund,New York,0
618,29-10-2023,3623.57,829,refund,New York,0
619,13-07-2024,3970.7,532,purchase,Chicago,0
620,18-07-2024,812.78,559,refund,San Diego,0
621,09-04-2024,4698.55,633,purchase,Philadelphia,0
622,19-07-2024,4720.52,99,refund,Philadelphia,0
623,27-02-2024,3721.35,4,purchase,San Jose,0
624,02-06-2024,4535.66,3,refund,Chicago,0
625,12-10-2024,3109.69,81,refund,Houston,0
626,21-01-2024,2296.54,549,refund,Dallas,0
627,06-04-2024,1715.38,113,refund,Houston,0
628,01-07-2024,3071.9,350,purchase,Phoenix,0
629,28-02-2024,243.71,324,purchase,Dallas,0
630,09-01-2024,3912.16,586,refund,San Jose,0
631,01-11-2023,937.89,178,purchase,San Jose,0
632,10-04-2024,1354.41,382,refund,Dallas,0
633,07-10-2024,2867.01,582,purchase,Philadelphia,0
634,03-08-2024,2497.95,642,refund,Los Angeles,0
635,18-06-2024,1582.85,768,purchase,Los Angeles,0
636,21-09-2024,3516.64,434,purchase,Houston,0
637,15-07-2024,3835.91,667,purchase,Dallas,0
638,04-01-2024,930.86,396,refund,San Jose,0
639,13-10-2024,3621.1,643,refund,San Antonio,0
640,11-03-2024,1110.79,525,purchase,New York,0
641,31-08-2024,2281.9,461,refund,Houston,0
642,31-12-2023,3080.22,949,purchase,Philadelphia,0
643,29-02-2024,2965.37,116,purchase,Philadelphia,0
644,06-07-2024,1961.91,206,purchase,San Diego,0
645,21-11-2023,4395.05,839,purchase,Phoenix,0
646,26-02-2024,3640.13,352,refund,San Jose,0
647,07-12-2023,950.45,356,refund,Chicago,0
648,31-07-2024,2577.96,438,refund,Los Angeles,0
649,28-02-2024,4548.21,313,refund,Phoenix,0
650,31-01-2024,1258.4,913,purchase,Houston,0
651,20-09-2024,1791.46,689,purchase,Chicago,0
652,22-04-2024,1735.05,453,purchase,Chicago,0
653,01-06-2024,4671.26,773,refund,San Antonio,0
654,21-06-2024,3527.46,253,purchase,Philadelphia,0
655,07-03-2024,4501.05,940,purchase,San Jose,0
656,26-04-2024,907.27,79,refund,San Jose,0
657,09-01-2024,3533.34,532,purchase,Phoenix,0
658,27-04-2024,4172.96,333,purchase,San Antonio,0
659,29-03-2024,2690.45,813,purchase,Houston,0
660,15-09-2024,531.78,503,purchase,New York,0
661,21-07-2024,4532.19,37,purchase,New York,0
662,14-04-2024,1205.66,626,refund,San Jose,0
663,27-07-2024,1467.74,387,purchase,Los Angeles,0
664,02-07-2024,4697.68,692,purchase,San Diego,0
665,24-08-2024,4313.44,884,refund,Houston,0
666,06-05-2024,4750.06,939,refund,San Diego,0
667,26-08-2024,3749.38,943,purchase,New York,0
668,19-06-2024,2587.77,878,refund,Los Angeles,0
669,18-09-2024,665.42,191,refund,Philadelphia,0
670,02-01-2024,297.76,237,purchase,San Diego,0
671,28-05-2024,1078.2,149,purchase,Phoenix,0
672,18-11-2023,4651.2,164,purchase,Los Angeles,0
673,13-12-2023,3097.06,613,purchase,Philadelphia,0
674,15-02-2024,3519.32,864,purchase,Houston,0
675,26-10-2023,1035.23,903,refund,Houston,0
676,25-06-2024,1633.24,73,refund,San Diego,0
677,29-12-2023,142.82,505,purchase,San Jose,0
678,07-08-2024,1476.71,139,purchase,Los Angeles,0
679,27-07-2024,776.95,178,purchase,Phoenix,0
680,29-03-2024,644.37,515,purchase,New York,0
681,22-01-2024,2882.66,627,purchase,Phoenix,0
682,22-06-2024,2972.91,548,refund,Houston,0
683,04-07-2024,2950.12,206,purchase,Houston,0
684,05-06-2024,4620.73,990,purchase,Chicago,0
685,05-09-2024,4863.6,889,purchase,Dallas,0
686,28-02-2024,1685.14,408,purchase,Phoenix,0
687,08-12-2023,808.42,159,refund,New York,0
688,06-05-2024,2708.02,750,refund,San Diego,0
689,30-11-2023,4834.16,879,purchase,San Jose,0
690,22-06-2024,1424.08,609,purchase,Los Angeles,0
691,02-03-2024,2807.97,983,refund,Los Angeles,0
692,22-08-2024,4473.68,927,refund,Chicago,0
693,08-10-2024,3068.73,872,refund,Los Angeles,0
694,14-01-2024,4034.21,492,refund,Houston,1
695,14-08-2024,3089.26,974,purchase,New York,0
696,10-02-2024,1149.74,67,refund,Houston,0
697,12-10-2024,3577.89,665,purchase,Philadelphia,0
698,12-08-2024,3954.96,1000,purchase,Phoenix,0
699,07-03-2024,2371.8,650,purchase,Dallas,0
700,26-08-2024,2399.7,209,refund,Chicago,0
701,08-04-2024,4645.26,509,purchase,New York,0
702,27-09-2024,2781.96,524,purchase,Houston,0
703,13-10-2024,2122.95,809,refund,Los Angeles,0
704,08-12-2023,4789.39,317,purchase,Chicago,0
705,05-07-2024,2985.2,786,refund,Philadelphia,0
706,21-12-2023,4751.28,758,refund,San Diego,0
707,02-10-2024,1796.83,526,refund,San Diego,0
708,30-12-2023,816.09,166,refund,New York,0
709,30-01-2024,2389.59,702,refund,Philadelphia,0
710,08-08-2024,1856.06,973,purchase,San Jose,0
711,26-11-2023,2293.06,651,purchase,Los Angeles,0
712,26-09-2024,19.71,722,refund,San Jose,0
713,12-10-2024,2585.86,730,refund,New York,0
714,16-10-2024,586.36,318,refund,New York,0
715,03-06-2024,4434.74,690,purchase,Phoenix,0
716,18-10-2024,3995.01,80,purchase,San Jose,0
717,02-09-2024,1890.47,948,purchase,Los Angeles,0
718,03-08-2024,32.41,660,refund,Houston,0
719,08-01-2024,3389.54,1,refund,Dallas,0
720,09-11-2023,4847.75,242,refund,San Jose,0
721,12-09-2024,2785.07,27,refund,Houston,0
722,20-03-2024,2922.72,689,purchase,Houston,0
723,28-05-2024,3121.42,826,purchase,Los Angeles,0
724,18-05-2024,4248.21,646,purchase,Phoenix,0
725,27-05-2024,752.01,740,purchase,Phoenix,0
726,27-11-2023,4876.05,802,purchase,Phoenix,0
727,18-07-2024,4582.03,878,purchase,New York,1
728,12-07-2024,3660.79,124,refund,Chicago,0
729,29-09-2024,1774.79,778,refund,Los Angeles,0
730,20-11-2023,4481.96,744,refund,New York,0
731,09-11-2023,1513.73,108,purchase,San Antonio,0
732,28-08-2024,4795.55,172,refund,Phoenix,0
733,26-02-2024,3745.29,26,purchase,San Jose,0
734,04-12-2023,1962.49,507,purchase,Dallas,0
735,24-08-2024,499.32,547,refund,San Antonio,0
736,31-01-2024,764.8,304,purchase,San Jose,0
737,27-11-2023,410.77,503,purchase,Houston,0
738,20-10-2024,3015.81,281,purchase,Los Angeles,0
739,25-04-2024,3313.27,481,purchase,New York,0
740,22-01-2024,3232.97,285,refund,Los Angeles,0
741,18-04-2024,4783.68,723,refund,Houston,0
742,25-01-2024,2442.14,991,purchase,New York,0
743,23-02-2024,4032.48,764,purchase,Houston,0
744,23-05-2024,2830.6,875,purchase,Philadelphia,0
745,05-01-2024,4501.21,661,purchase,San Antonio,0
746,27-12-2023,2040.77,53,purchase,Houston,0
747,29-04-2024,640.91,68,refund,Chicago,0
748,05-09-2024,441.98,4,refund,San Antonio,0
749,12-03-2024,4202.95,885,purchase,San Diego,0
750,02-08-2024,2845.89,157,refund,Philadelphia,0
751,15-10-2024,2042.61,89,purchase,New York,0
752,26-02-2024,439.18,859,purchase,Dallas,0
753,22-08-2024,441.21,201,purchase,Philadelphia,0
754,25-11-2023,260.75,833,purchase,Dallas,0
755,23-02-2024,3111.27,385,purchase,San Antonio,0
756,14-02-2024,2221.72,986,refund,Houston,0
757,08-11-2023,945.06,11,purchase,Houston,0
758,22-06-2024,1818.93,782,refund,San Antonio,0
759,23-01-2024,850.94,593,refund,San Jose,0
760,04-12-2023,1850.67,730,purchase,Houston,0
761,27-05-2024,2948.47,578,purchase,Dallas,0
762,23-10-2023,211.47,344,purchase,Philadelphia,0
763,29-01-2024,1553.8,109,purchase,Phoenix,0
764,27-05-2024,3027.55,208,purchase,New York,0
765,23-01-2024,4806.2,371,purchase,Los Angeles,0
766,18-12-2023,2686.74,7,refund,San Antonio,0
767,12-09-2024,3039.54,24,purchase,Dallas,0
768,11-04-2024,3896.9,652,refund,San Jose,0
769,24-05-2024,568.08,800,refund,Dallas,0
770,21-06-2024,1499.39,962,refund,Houston,0
771,08-09-2024,4262.2,958,refund,San Diego,0
772,26-12-2023,4017.08,374,purchase,Houston,0
773,08-01-2024,1066.42,783,refund,Philadelphia,0
774,31-10-2023,4668.16,695,refund,Phoenix,0
775,12-12-2023,3107.41,385,refund,Chicago,0
776,09-09-2024,1015.92,92,purchase,San Jose,0
777,21-03-2024,1324.27,255,purchase,New York,0
778,07-07-2024,1103.19,890,refund,Chicago,0
779,27-02-2024,1953.68,788,refund,Houston,0
780,10-11-2023,3505.83,561,refund,Dallas,0
781,15-01-2024,3467.87,748,purchase,Houston,0
782,23-12-2023,3259.65,777,purchase,Houston,0
783,22-04-2024,619.75,675,purchase,Phoenix,0
784,15-04-2024,1049.9,416,refund,San Diego,0
785,20-01-2024,4429.63,705,purchase,Phoenix,0
786,23-09-2024,1140.14,275,purchase,San Jose,0
787,05-01-2024,2937.58,929,purchase,San Antonio,0
788,27-09-2024,4902.54,835,refund,San Diego,0
789,11-04-2024,718.29,540,refund,Chicago,0
790,14-11-2023,3044.76,707,purchase,Philadelphia,0
791,28-04-2024,2216.72,847,refund,Houston,0
792,29-11-2023,2055.24,590,purchase,Los Angeles,0
793,29-03-2024,569.9,743,purchase,New York,0
794,03-02-2024,3169.99,654,purchase,San Jose,0
795,23-02-2024,3862.26,300,purchase,Houston,0
796,07-12-2023,3916.15,196,purchase,San Jose,0
797,22-03-2024,4848.66,891,purchase,Los Angeles,0
798,01-11-2023,3228.71,362,purchase,Houston,0
799,09-01-2024,2520.41,88,purchase,San Diego,0
800,26-02-2024,809.59,907,purchase,New York,0
801,11-01-2024,528.5,921,purchase,San Jose,0
802,13-10-2024,4063.68,458,purchase,Los Angeles,0
803,19-12-2023,4054.92,59,refund,New York,0
804,23-10-2023,3924.14,329,purchase,Philadelphia,0
805,01-09-2024,3219.14,163,refund,Philadelphia,0
806,26-01-2024,4726.09,292,refund,New York,0
807,05-02-2024,4705.52,723,purchase,Los Angeles,0
808,03-12-2023,1786.61,969,purchase,San Antonio,0
809,17-08-2024,788.85,18,refund,Los Angeles,0
810,16-04-2024,2809.79,261,purchase,San Antonio,0
811,24-10-2023,3083.68,430,refund,San Diego,0
812,11-01-2024,2671.76,680,refund,Los Angeles,0
813,01-09-2024,1617.7,795,refund,Dallas,0
814,04-12-2023,588.21,50,refund,Los Angeles,0
815,23-02-2024,4039.38,98,refund,Los Angeles,0
816,02-06-2024,4574.37,162,purchase,San Diego,0
817,09-02-2024,1404,206,refund,Philadelphia,0
818,20-08-2024,4539.37,82,refund,San Jose,0
819,17-02-2024,1575.38,197,refund,Philadelphia,0
820,25-12-2023,1007.08,285,refund,Houston,0
821,01-08-2024,4676.69,784,refund,Phoenix,0
822,15-10-2024,3661.94,565,refund,San Diego,0
823,19-02-2024,325.68,141,refund,Philadelphia,0
824,06-09-2024,3582.45,316,refund,Phoenix,0
825,12-10-2024,1427.47,245,purchase,Los Angeles,0
826,06-11-2023,3507.81,239,purchase,San Diego,0
827,26-03-2024,3757.98,347,purchase,Los Angeles,0
828,18-04-2024,1494.57,107,refund,New York,0
829,29-10-2023,674.55,402,refund,San Antonio,0
830,04-12-2023,2777.04,263,refund,San Antonio,0
831,15-06-2024,4418.49,317,refund,Los Angeles,0
832,06-09-2024,2004.83,611,refund,Philadelphia,0
833,22-09-2024,2859.85,713,refund,San Diego,1
834,24-10-2023,1461.71,911,purchase,Houston,0
835,08-06-2024,605.45,767,purchase,Chicago,0
836,08-07-2024,748.87,440,refund,Houston,0
837,12-11-2023,1994.37,693,refund,Philadelphia,0
838,19-08-2024,211.47,885,purchase,Phoenix,0
839,22-04-2024,2474.43,497,refund,Los Angeles,0
840,01-02-2024,1143.9,686,purchase,Houston,0
841,04-02-2024,558.67,48,refund,San Diego,0
842,07-02-2024,4613.81,298,purchase,Phoenix,0
843,08-05-2024,2642.08,510,purchase,Dallas,0
844,22-07-2024,2021.41,879,purchase,San Jose,0
845,26-06-2024,3356.22,265,refund,Dallas,0
846,09-01-2024,2739.19,500,refund,Dallas,0
847,30-11-2023,2611.14,703,refund,San Jose,0
848,29-11-2023,1785.32,345,purchase,Houston,0
849,13-01-2024,162.02,261,purchase,Los Angeles,0
850,28-02-2024,4447.64,328,refund,Phoenix,0
851,05-04-2024,3598.93,625,refund,Chicago,0
852,15-06-2024,646.28,720,refund,Chicago,0
853,27-06-2024,930.11,897,purchase,Philadelphia,0
854,06-01-2024,3294.35,171,purchase,Los Angeles,0
855,22-10-2023,1384.42,257,refund,San Jose,0
856,02-08-2024,635.19,188,purchase,Phoenix,0
857,18-10-2024,2099.87,234,purchase,Philadelphia,0
858,03-02-2024,1414.07,160,refund,Phoenix,0
859,16-01-2024,1078.66,311,refund,New York,0
860,29-01-2024,1616.55,420,refund,Houston,0
861,15-05-2024,4259.38,788,purchase,Houston,0
862,13-08-2024,2832.25,236,purchase,San Antonio,0
863,16-10-2024,3687.72,534,refund,New York,0
864,26-11-2023,1743.53,776,purchase,Phoenix,0
865,02-06-2024,3158.72,509,refund,San Jose,0
866,16-10-2024,2762.98,855,purchase,Dallas,0
867,28-09-2024,4815.12,111,refund,San Jose,0
868,22-02-2024,134.41,521,purchase,Chicago,0
869,02-07-2024,2514.98,701,purchase,San Diego,0
870,30-03-2024,4971.92,980,refund,Houston,0
871,04-11-2023,1590.42,705,purchase,San Diego,0
872,18-12-2023,2611.72,186,purchase,Phoenix,0
873,09-09-2024,2160.91,771,purchase,Dallas,0
874,30-05-2024,4596.58,693,refund,New York,0
875,21-10-2024,3067.78,922,purchase,Phoenix,0
876,14-06-2024,4073.32,803,refund,Chicago,0
877,06-01-2024,2797.82,578,purchase,Chicago,0
878,11-07-2024,426.99,822,refund,Houston,0
879,15-06-2024,20.25,930,refund,Chicago,0
880,27-10-2023,2753.26,556,purchase,San Antonio,1
881,09-07-2024,2823.83,488,purchase,San Diego,0
882,15-06-2024,565.55,125,refund,Houston,0
883,10-06-2024,669.8,525,refund,Chicago,0
884,14-12-2023,4883.89,420,purchase,Houston,0
885,11-11-2023,1227.5,465,refund,San Diego,0
886,09-09-2024,4492.8,634,purchase,New York,0
887,14-06-2024,2955.33,984,purchase,New York,0
888,15-12-2023,3469.71,421,purchase,San Antonio,0
889,02-06-2024,2746.32,829,refund,Philadelphia,0
890,07-08-2024,1960.5,379,refund,Dallas,0
891,29-03-2024,408.83,905,refund,San Diego,0
892,05-07-2024,4831.16,880,purchase,Philadelphia,0
893,13-06-2024,56.21,222,refund,San Diego,0
894,17-06-2024,2512.29,932,refund,Chicago,0
895,10-03-2024,1913.8,654,purchase,San Antonio,0
896,03-10-2024,2862.47,298,purchase,New York,0
897,21-01-2024,1995.72,939,refund,San Diego,0
898,24-09-2024,1854.21,986,purchase,Houston,0
899,29-08-2024,3581.73,916,refund,Houston,0
900,21-06-2024,1393.03,669,refund,San Jose,0
901,21-04-2024,4639.33,53,purchase,Los Angeles,0
902,25-10-2023,2805.54,197,refund,Houston,0
903,10-03-2024,1645.15,934,purchase,New York,0
904,12-12-2023,3958,700,refund,San Antonio,0
905,18-12-2023,2020.19,827,refund,New York,0
906,24-04-2024,4431.17,200,purchase,Los Angeles,0
907,13-02-2024,3511.77,863,refund,San Jose,0
908,24-01-2024,1263.4,250,refund,New York,0
909,28-11-2023,2942.12,138,refund,Philadelphia,0
910,25-07-2024,3481.85,743,refund,San Antonio,0
911,27-05-2024,2246.86,99,purchase,San Jose,0
912,15-03-2024,454.13,510,refund,Phoenix,0
913,26-07-2024,4036.96,191,refund,Chicago,0
914,26-06-2024,2672.46,967,refund,New York,0
915,19-08-2024,3132.92,274,purchase,San Antonio,0
916,04-11-2023,3380.3,10,purchase,San Jose,0
917,23-01-2024,3129.92,174,purchase,Houston,0
918,03-11-2023,2504.79,527,refund,Philadelphia,0
919,24-07-2024,3663.79,835,purchase,Philadelphia,0
920,01-05-2024,386.19,945,purchase,Chicago,0
921,07-09-2024,1215.21,924,purchase,San Diego,0
922,13-09-2024,1982.77,773,refund,Los Angeles,0
923,27-02-2024,4009.08,340,refund,Los Angeles,0
924,20-01-2024,1590.89,590,purchase,New York,0
925,02-08-2024,882.17,124,refund,New York,0
926,12-06-2024,4004.65,532,refund,Los Angeles,0
927,13-08-2024,1355.36,866,purchase,Chicago,1
928,23-07-2024,85.6,801,refund,New York,0
929,03-05-2024,1680.93,160,refund,San Jose,0
930,12-03-2024,4293.47,281,refund,San Jose,0
931,02-08-2024,63.56,244,refund,New York,0
932,14-03-2024,4501,966,purchase,Phoenix,0
933,08-03-2024,2489.76,99,purchase,Philadelphia,0
934,15-01-2024,2970.21,127,purchase,San Jose,0
935,27-06-2024,3106.17,551,refund,San Diego,0
936,13-02-2024,3374.58,712,purchase,Dallas,0
937,19-03-2024,1473.32,550,purchase,Philadelphia,0
938,16-02-2024,1222.26,457,refund,San Jose,0
939,06-11-2023,2317.06,406,purchase,Houston,0
940,18-10-2024,3745.85,646,purchase,Philadelphia,0
941,02-01-2024,2316.62,459,refund,Chicago,0
942,04-12-2023,2763.48,231,purchase,Dallas,0
943,17-10-2024,4413.28,531,purchase,Chicago,0
944,06-06-2024,2332.68,6,purchase,New York,0
945,01-05-2024,1214.98,702,refund,San Antonio,0
946,04-06-2024,1780.76,892,purchase,Dallas,0
947,26-06-2024,79.6,99,purchase,Dallas,0
948,30-05-2024,1154.11,922,refund,San Jose,0
949,15-11-2023,4494.77,744,refund,San Jose,0
950,08-01-2024,618.16,709,purchase,San Antonio,1
951,07-07-2024,1274.46,548,refund,San Antonio,0
952,02-09-2024,2363.65,574,purchase,Philadelphia,0
953,03-10-2024,2104.39,218,purchase,Los Angeles,0
954,02-01-2024,450.51,771,purchase,San Diego,0
955,04-08-2024,4326.59,686,purchase,San Antonio,0
956,11-06-2024,4295.89,720,refund,San Diego,0
957,17-12-2023,4811.12,9,purchase,Dallas,0
958,20-02-2024,3398.06,126,refund,Houston,0
959,12-10-2024,2670.61,283,purchase,Chicago,0
960,30-05-2024,4316.84,442,purchase,San Diego,0
961,10-01-2024,2262.68,461,purchase,New York,0
962,23-09-2024,1587.12,632,refund,Houston,0
963,14-11-2023,1986.92,974,refund,San Antonio,0
964,29-04-2024,257.96,84,refund,Dallas,0
965,11-10-2024,4903.79,238,purchase,San Antonio,0
966,09-01-2024,4764.4,431,refund,Houston,0
967,15-04-2024,2275.3,159,refund,New York,0
968,13-04-2024,918.76,688,refund,Los Angeles,0
969,20-12-2023,4415.81,524,refund,Philadelphia,0
970,15-12-2023,3553.45,121,purchase,Chicago,0
971,02-09-2024,2170.73,181,refund,Houston,0
972,15-03-2024,3657.46,8,refund,San Diego,0
973,31-07-2024,3772.82,233,purchase,Philadelphia,0
974,11-11-2023,725.13,353,refund,Los Angeles,0
975,20-03-2024,4519.79,458,refund,Los Angeles,0
976,03-10-2024,4990.79,426,refund,Houston,0
